QCOM | 2018-12-31 : 0.87 : 56.2559 | 2018-09-30 : -0.36 : 70.4374 | 2018-06-30 : 0.82 : 54.384 | 2018-03-31 : 0.24 : 53.1407 | 2017-12-31 : -4.05 : 60.8756 | 2017-09-30 : 0.11 : 48.8815
CAJ | 2018-12-31 : 0.5891 : 27.6 | 2018-09-30 : 0.3843 : 30.8014 | 2018-06-30 : 0.6595 : 31.8135 | 2018-03-31 : 0.4879 : 34.7125 | 2017-12-31 : 0.4479 : 35.6172 | 2017-09-30 : 0.5264 : 31.3715
FLS | 2018-12-31 : 0.48 : 37.6685 | 2018-09-30 : 0.21 : 54.1844 | 2018-06-30 : 0.1 : 39.8907 | 2018-03-31 : 0.12 : 42.5846 | 2017-12-31 : -0.81 : 40.8498 | 2017-09-30 : 0.36 : 41.2958
BJRI | 2018-12-31 : 0.48 : 50.4427 | 2018-09-30 : 0.39 : 71.886 | 2018-06-30 : 0.79 : 59.6363 | 2018-03-31 : 0.7 : 44.5395 | 2017-12-31 : 1.09 : 36.0178 | 2017-09-30 : 0.11 : 30.0222
SKM | 2018-12-31 : 0.6687 : 26.8 | 2018-09-30 : 1.439 : 27.88 | 2018-06-30 : 1.321 : 23.32 | 2018-03-31 : 1.016 : 24.0671 | 2017-12-31 : 0.8259 : 27.7912 | 2017-09-30 : 1.103 : 23.6795
UMC | 2018-09-30 : 0.0212 : 2.58 | 2018-06-30 : 0.047 : 2.7042 | 2018-03-31 : 0.0443 : 2.4836 | 2017-12-31 : 0.0249 : 2.2919 | 2017-09-30 : 0.0429 : 2.3973 | 2017-06-30 : 0.0264 : 2.2856
VSH | 2018-12-31 : 0.69 : 17.9352 | 2018-09-30 : 0.51 : 20.1801 | 2018-06-30 : 0.65 : 22.9148 | 2018-03-31 : 0.39 : 18.3071 | 2017-12-31 : -1.22 : 20.3548 | 2017-09-30 : 0.41 : 18.3838
OSUR | 2018-12-31 : 0.16 : 11.68 | 2018-09-30 : 0.13 : 15.45 | 2018-06-30 : 0.07 : 16.47 | 2018-03-31 : -0.03 : 16.89 | 2017-12-31 : 0.12 : 18.86 | 2017-09-30 : 0.09 : 22.5
CXW | 2018-12-31 : 0.34 : 17.4326 | 2018-09-30 : 0.34 : 23.2235 | 2018-06-30 : 0.33 : 22.3976 | 2018-03-31 : 0.32 : 17.9687 | 2017-12-31 : 0.35 : 20.2679 | 2017-09-30 : 0.35 : 23.6614
OGS | 2018-12-31 : 0.84 : 79.1296 | 2018-09-30 : 0.31 : 81.3292 | 2018-06-30 : 0.39 : 73.4358 | 2018-03-31 : 1.72 : 64.4581 | 2017-12-31 : 0.89 : 71.0333 | 2017-09-30 : 0.36 : 71.0111
REZI | 2018-06-30 : 0.267 : 0.0 | 2017-06-30 : 0.1296 : 0.0
BCRX | 2018-12-31 : -0.25 : 8.07 | 2018-09-30 : -0.28 : 7.63 | 2018-06-30 : -0.19 : 5.73 | 2018-03-31 : -0.26 : 4.77 | 2017-12-31 : -0.2 : 4.91 | 2017-09-30 : -0.18 : 5.24
GPRO | 2018-12-31 : 0.23 : 4.24 | 2018-09-30 : -0.19 : 7.2 | 2018-06-30 : -0.27 : 6.44 | 2018-03-31 : -0.55 : 4.79 | 2017-12-31 : -0.4 : 7.57 | 2017-09-30 : 0.1 : 11.01
SPSC | 2018-12-31 : 0.41 : 82.38 | 2018-09-30 : 0.45 : 99.24 | 2018-06-30 : 0.31 : 73.48 | 2018-03-31 : 0.19 : 64.07 | 2017-12-31 : -0.4 : 48.59 | 2017-09-30 : 0.13 : 56.71
TPR | 2018-12-31 : 0.88 : 33.75 | 2018-09-30 : 0.42 : 50.27 | 2018-06-30 : 0.73 : 46.71 | 2018-03-31 : 0.48 : 52.61 | 2017-12-31 : 0.22 : 44.23 | 2017-09-30 : -0.06 : 39.9393
LEG | 2018-12-31 : 0.39 : 35.5279 | 2018-09-30 : 0.67 : 42.9694 | 2018-06-30 : 0.63 : 43.4418 | 2018-03-31 : 0.57 : 42.7966 | 2017-12-31 : 0.27 : 45.6953 | 2017-09-30 : 0.6 : 45.3399
STNE | 2018-09-30 : 0.1015 : 0.0 | 2017-12-31 : -0.2524 : 0.0 | 2017-09-30 : -0.0221 : 0.0
BFAM | 2018-12-31 : 0.78 : 111.45 | 2018-09-30 : 0.57 : 117.84 | 2018-06-30 : 0.68 : 102.52 | 2018-03-31 : 0.62 : 99.72 | 2017-12-31 : 0.85 : 94.0 | 2017-09-30 : 0.51 : 86.21
TIER | 2018-12-31 : -0.56 : 20.4809 | 2018-09-30 : 0.43 : 23.7298 | 2018-06-30 : -0.17 : 23.2387 | 2018-03-31 : 0.17 : 17.9132 | 2017-12-31 : -0.21 : 19.5774 | 2017-09-30 : -0.17 : 18.3613
NWLI | 2018-12-31 : 6.16 : 300.7 | 2018-09-30 : 10.08 : 318.7745 | 2018-06-30 : 9.18 : 306.8504 | 2018-03-31 : 7.6 : 304.4736 | 2017-12-31 : 11.2 : 330.5788 | 2017-09-30 : 6.17 : 348.1789
ORI | 2018-12-31 : -0.37 : 20.3738 | 2018-09-30 : 0.92 : 21.9749 | 2018-06-30 : 0.66 : 19.3788 | 2018-03-31 : 0.01 : 20.6841 | 2017-12-31 : 1.01 : 19.4318 | 2017-09-30 : 0.17 : 17.7328
ABEV | 2018-12-31 : 0.0551 : 3.92 | 2018-09-30 : 0.0457 : 4.4771 | 2018-06-30 : 0.0418 : 4.5359 | 2018-03-31 : 0.0493 : 7.0607 | 2017-12-31 : 0.0583 : 6.2544 | 2017-09-30 : 0.0 : 6.2858
VNDA | 2018-12-31 : 0.2 : 26.13 | 2018-09-30 : 0.13 : 22.95 | 2018-06-30 : 0.09 : 19.05 | 2018-03-31 : 0.06 : 16.85 | 2017-12-31 : -0.04 : 15.2 | 2017-09-30 : -0.1 : 17.9
ESTC | 2019-01-31 : -0.3 : 85.0 | 2018-10-31 : -0.63 : 68.0 | 2018-07-31 : -0.3 : 0.0 | 2017-07-31 : -0.161 : 0.0
INSW | 2018-09-30 : -1.64 : 20.02 | 2018-06-30 : -0.65 : 23.14 | 2018-03-31 : -1.01 : 17.6 | 2017-12-31 : -3.11 : 18.46 | 2017-09-30 : -0.75 : 19.7 | 2017-06-30 : -0.4 : 21.67
VG | 2018-12-31 : -0.03 : 8.73 | 2018-09-30 : 0.04 : 14.16 | 2018-06-30 : 0.03 : 12.89 | 2018-03-31 : 0.1 : 10.65 | 2017-12-31 : -0.25 : 10.17 | 2017-09-30 : 0.04 : 8.14
BAH | 2018-12-31 : 0.92 : 44.8776 | 2018-09-30 : 0.64 : 49.2357 | 2018-06-30 : 0.72 : 43.2148 | 2018-03-31 : 0.59 : 38.1025 | 2017-12-31 : 0.51 : 37.3313 | 2017-09-30 : 0.49 : 36.4367
HMTV | 2018-09-30 : -0.03 : 13.95 | 2018-06-30 : -0.13 : 13.1 | 2018-03-31 : -0.19 : 11.25 | 2017-12-31 : -0.54 : 11.55 | 2017-09-30 : 0.02 : 11.95 | 2017-06-30 : 0.13 : 11.85
STAR | 2018-12-31 : -1.7 : 9.0757 | 2018-09-30 : -0.28 : 10.9617 | 2018-06-30 : 0.54 : 10.4948 | 2018-03-31 : 0.35 : 9.8917 | 2017-12-31 : -0.05 : 10.9908 | 2017-09-30 : -0.48 : 11.4771
IRCP | 2018-09-30 : 7.208 : 23.4538 | 2018-06-30 : 4.504 : 30.4433 | 2018-03-31 : 0.968 : 43.715 | 2017-12-31 : 16.91 : 55.5033 | 2017-09-30 : 3.454 : 55.2934 | 2017-06-30 : 1.824 : 54.8126
PVAC | 2018-12-31 : 13.13 : 54.06 | 2018-09-30 : 1.06 : 80.54 | 2018-06-30 : -0.17 : 84.89 | 2018-03-31 : 0.68 : 35.04 | 2017-12-31 : -0.72 : 39.11 | 2017-09-30 : -0.4 : 39.98
NXPI | 2018-12-31 : 1.03 : 73.0827 | 2018-09-30 : 5.6 : 85.0024 | 2018-06-30 : 0.16 : 108.3444 | 2018-03-31 : 0.17 : 116.0089 | 2017-12-31 : 2.17 : 116.0981 | 2017-09-30 : 0.31 : 112.132
NESR | 2018-09-30 : 0.19 : 11.62 | 2018-03-31 : -0.2 : 9.93 | 2017-09-30 : 0.03 : 9.62 | 2017-06-30 : 0.02 : 9.55
PATK | 2018-12-31 : 1.16 : 29.61 | 2018-09-30 : 1.15 : 59.2 | 2018-06-30 : 1.42 : 56.85 | 2018-03-31 : 1.2 : 61.85 | 2017-12-31 : 1.16 : 69.45 | 2017-09-30 : 0.72 : 56.0667
LEN | 2018-11-30 : 2.5 : 42.6909 | 2018-08-31 : 1.37 : 51.5747 | 2018-05-31 : 0.94 : 51.6066 | 2018-02-28 : 0.53 : 56.3927 | 2017-11-30 : 1.29 : 62.5369 | 2017-08-31 : 1.04 : 50.5124
MFA | 2018-12-31 : 0.12 : 6.4975 | 2018-09-30 : 0.19 : 6.9404 | 2018-06-30 : 0.17 : 6.9668 | 2018-03-31 : 0.2 : 6.7401 | 2017-12-31 : 0.25 : 6.9014 | 2017-09-30 : 0.15 : 7.4456
NRC | 2018-12-31 : 1.833 : 37.9534 | 2018-09-30 : 0.27 : 38.2234 | 2018-06-30 : 0.26 : 36.8718 | 2018-03-31 : 1.01 : 28.7054 | 2017-12-31 : 0.9 : 36.4791 | 2017-09-30 : 0.57 : 36.771
PLAN | 2019-01-31 : -0.27 : 31.39 | 2018-10-31 : -0.82 : 23.0
RCII | 2018-12-31 : 0.03 : 16.19 | 2018-09-30 : 0.24 : 14.38 | 2018-06-30 : 0.25 : 14.72 | 2018-03-31 : -0.37 : 8.63 | 2017-12-31 : 0.65 : 11.1 | 2017-09-30 : -0.24 : 11.48
LYV | 2018-12-31 : -0.83 : 49.25 | 2018-09-30 : 0.7 : 54.47 | 2018-06-30 : 0.24 : 48.57 | 2018-03-31 : -0.24 : 42.14 | 2017-12-31 : -1.13 : 42.57 | 2017-09-30 : 0.53 : 43.55
SLCA | 2018-12-31 : -3.34 : 10.138 | 2018-09-30 : 0.08 : 18.6548 | 2018-06-30 : 0.22 : 25.3751 | 2018-03-31 : 0.39 : 25.1533 | 2017-12-31 : 0.88 : 32.0168 | 2017-09-30 : 0.5 : 30.4954
HT | 2018-12-31 : -0.09 : 16.9738 | 2018-09-30 : -0.09 : 21.9383 | 2018-06-30 : 0.16 : 20.5021 | 2018-03-31 : -0.36 : 16.8861 | 2017-12-31 : -0.34 : 15.8941 | 2017-09-30 : -0.07 : 17.0541
AB | 2018-12-31 : 0.63 : 26.7462 | 2018-09-30 : 0.68 : 29.105 | 2018-06-30 : 0.59 : 26.6911 | 2018-03-31 : 0.6 : 24.4206 | 2017-12-31 : 0.84 : 22.0962 | 2017-09-30 : 0.46 : 21.015
AOBC | 2018-10-31 : 0.12 : 13.68 | 2018-07-31 : 0.14 : 9.47 | 2018-04-30 : 0.14 : 11.0 | 2018-01-31 : 0.21 : 11.93 | 2017-10-31 : 0.06 : 14.33 | 2017-07-31 : -0.04 : 20.67
HELE | 2018-11-30 : 1.88 : 143.03 | 2018-08-31 : 1.66 : 118.95 | 2018-05-31 : 1.42 : 89.8 | 2018-02-28 : 2.21 : 90.05 | 2017-11-30 : -1.12 : 89.4 | 2017-08-31 : 0.33 : 90.3
TTMI | 2018-12-31 : 0.4 : 9.73 | 2018-09-30 : 0.22 : 15.91 | 2018-06-30 : 0.65 : 17.63 | 2018-03-31 : 0.09 : 15.29 | 2017-12-31 : 0.39 : 15.67 | 2017-09-30 : 0.19 : 15.37
TSLX | 2018-12-31 : 0.21 : 17.6357 | 2018-09-30 : 0.57 : 19.4383 | 2018-06-30 : 0.52 : 16.7026 | 2018-03-31 : 0.56 : 16.2196 | 2017-12-31 : 0.44 : 17.5716 | 2017-09-30 : 0.41 : 18.1972
ETSY | 2018-12-31 : 0.32 : 47.57 | 2018-09-30 : 0.15 : 51.38 | 2018-06-30 : 0.03 : 42.19 | 2018-03-31 : 0.1 : 28.06 | 2017-12-31 : 0.37 : 20.45 | 2017-09-30 : 0.21 : 16.88
STAY | 2018-12-31 : -0.21 : 15.3175 | 2018-09-30 : 0.38 : 19.7482 | 2018-06-30 : 0.34 : 20.8809 | 2018-03-31 : 0.08 : 18.8935 | 2017-12-31 : -0.26 : 17.9658 | 2017-09-30 : 0.28 : 18.6701
L | 2018-12-31 : -0.51 : 45.4607 | 2018-09-30 : 0.88 : 50.0993 | 2018-06-30 : 0.72 : 48.0945 | 2018-03-31 : 0.89 : 49.4766 | 2017-12-31 : 1.43 : 49.7138 | 2017-09-30 : 0.46 : 46.988
GRPN | 2018-12-31 : 0.08 : 3.2 | 2018-09-30 : 0.08 : 3.77 | 2018-06-30 : -0.17 : 4.3 | 2018-03-31 : -0.01 : 4.34 | 2017-12-31 : 0.08 : 5.1 | 2017-09-30 : 1.0E-4 : 5.2
BG | 2018-12-31 : -0.53 : 52.935 | 2018-09-30 : 2.44 : 67.484 | 2018-06-30 : -0.15 : 67.9297 | 2018-03-31 : -0.21 : 71.5829 | 2017-12-31 : -0.48 : 64.5436 | 2017-09-30 : 0.59 : 66.3652
TBBK | 2018-12-31 : 0.13 : 7.96 | 2018-09-30 : 1.07 : 9.59 | 2018-06-30 : 0.11 : 10.46 | 2018-03-31 : 0.25 : 10.8 | 2017-12-31 : -0.22 : 9.88 | 2017-09-30 : 0.13 : 8.27
JOBS | 2018-12-31 : 1.961 : 62.44 | 2018-09-30 : 0.7582 : 76.99 | 2018-06-30 : -0.1444 : 97.64 | 2018-03-31 : -0.8581 : 86.04 | 2017-12-31 : 0.7545 : 60.85 | 2017-09-30 : -0.414 : 60.61
AR | 2018-12-31 : -0.39 : 9.39 | 2018-09-30 : -0.49 : 17.71 | 2018-06-30 : -0.43 : 21.35 | 2018-03-31 : 0.05 : 19.85 | 2017-12-31 : 1.53 : 19.0 | 2017-09-30 : -0.43 : 19.9
SNP | 2018-09-30 : 2.16 : 100.44 | 2018-06-30 : 3.0 : 87.7324 | 2018-03-31 : 2.499 : 80.9637 | 2017-12-31 : 1.436 : 67.1373 | 2017-09-30 : 1.41 : 69.3243 | 2017-06-30 : 1.297 : 68.5772
TJX | 2019-01-31 : 0.68 : 49.5351 | 2018-10-31 : 0.61 : 54.5261 | 2018-07-31 : 0.585 : 48.0773 | 2018-04-30 : 0.565 : 41.7517 | 2018-01-31 : 0.69 : 39.3592 | 2017-10-31 : 0.5 : 34.0476
HUN | 2018-12-31 : -1.41 : 19.1616 | 2018-09-30 : -0.05 : 26.8211 | 2018-06-30 : 1.71 : 28.597 | 2018-03-31 : 1.11 : 28.5044 | 2017-12-31 : 1.01 : 32.2803 | 2017-09-30 : 0.6 : 26.4838
ADC | 2018-12-31 : 0.36 : 58.6511 | 2018-09-30 : 0.48 : 52.1994 | 2018-06-30 : 0.41 : 51.3172 | 2018-03-31 : 0.53 : 46.2479 | 2017-12-31 : 0.56 : 48.978 | 2017-09-30 : 0.42 : 46.2697
IOSP | 2018-12-31 : 0.82 : 61.76 | 2018-09-30 : 0.84 : 76.2911 | 2018-06-30 : 0.89 : 76.0923 | 2018-03-31 : 0.9 : 67.793 | 2017-12-31 : -0.2 : 69.7694 | 2017-09-30 : 0.95 : 60.5758
THC | 2018-12-31 : -0.05 : 17.14 | 2018-09-30 : -0.09 : 28.46 | 2018-06-30 : 0.25 : 33.57 | 2018-03-31 : 0.96 : 24.25 | 2017-12-31 : -2.27 : 15.16 | 2017-09-30 : -3.64 : 16.43
KEN | 2018-09-30 : -0.38 : 15.4944 | 2018-06-30 : -0.53 : 13.45 | 2018-03-31 : 10.13 : 14.5708 | 2017-12-31 : 5.04 : 11.9857 | 2017-09-30 : -0.43 : 8.7913 | 2017-06-30 : 0.17 : 7.4738
FCNCA | 2018-12-31 : 7.62 : 376.6971 | 2018-09-30 : 9.8 : 451.389 | 2018-06-30 : 7.77 : 402.2016 | 2018-03-31 : 8.35 : 411.7832 | 2017-12-31 : 4.53 : 401.2673 | 2017-09-30 : 5.58 : 371.9608
GTES | 2018-12-31 : 0.26 : 13.24 | 2018-09-30 : 0.2 : 19.5 | 2018-06-30 : 0.29 : 16.27 | 2018-03-31 : 0.09 : 17.51
GMS | 2019-01-31 : 0.14 : 18.93 | 2018-10-31 : 0.58 : 16.44 | 2018-07-31 : 0.2 : 26.24 | 2018-04-30 : 0.23 : 31.16 | 2018-01-31 : 0.47 : 34.28 | 2017-10-31 : 0.43 : 34.05
ELY | 2018-12-31 : -0.3 : 15.2901 | 2018-09-30 : 0.1 : 24.2623 | 2018-06-30 : 0.63 : 18.9399 | 2018-03-31 : 0.65 : 16.3251 | 2017-12-31 : -0.21 : 13.8912 | 2017-09-30 : 0.03 : 14.3798
DFS | 2018-12-31 : 2.02 : 58.6505 | 2018-09-30 : 2.05 : 75.5883 | 2018-06-30 : 1.91 : 69.265 | 2018-03-31 : 1.82 : 70.4436 | 2017-12-31 : 1.0 : 74.9994 | 2017-09-30 : 1.59 : 62.5357
CNOB | 2018-12-31 : 0.57 : 18.3196 | 2018-09-30 : 0.61 : 23.4784 | 2018-06-30 : 0.54 : 24.5425 | 2018-03-31 : 0.13 : 28.313 | 2017-12-31 : 0.33 : 25.2459 | 2017-09-30 : 0.41 : 24.0466
RC | 2018-09-30 : 0.53 : 15.7629 | 2018-06-30 : 0.48 : 15.0201 | 2018-03-31 : 0.56 : 13.6565 | 2017-12-31 : 0.38 : 13.3163 | 2017-09-30 : 0.37 : 13.4692 | 2017-06-30 : 0.34 : 12.4445
NGL | 2018-12-31 : 0.64 : 9.2714 | 2018-09-30 : 2.7 : 10.7925 | 2018-06-30 : -1.55 : 11.2769 | 2018-03-31 : 0.76 : 9.5856 | 2017-12-31 : 0.32 : 11.9403 | 2017-09-30 : -1.56 : 9.4645
CNK | 2018-12-31 : 0.17 : 35.4881 | 2018-09-30 : 0.43 : 39.5175 | 2018-06-30 : 0.7 : 34.1924 | 2018-03-31 : 0.53 : 36.3732 | 2017-12-31 : 0.81 : 33.3648 | 2017-09-30 : 0.33 : 34.4248
WIX | 2018-12-31 : -0.12 : 90.34 | 2018-09-30 : -0.12 : 119.7 | 2018-06-30 : -0.12 : 100.3 | 2018-03-31 : -0.42 : 79.55 | 2017-12-31 : -0.14 : 57.55 | 2017-09-30 : -0.32 : 71.85
IT | 2018-12-31 : 0.91 : 127.84 | 2018-09-30 : 0.13 : 158.5 | 2018-06-30 : 0.5 : 132.9 | 2018-03-31 : -0.22 : 117.62 | 2017-12-31 : 1.23 : 123.15 | 2017-09-30 : -0.53 : 124.41
COUP | 2018-10-31 : -0.17 : 64.83 | 2018-07-31 : -0.24 : 61.31 | 2018-04-30 : -0.28 : 46.37 | 2018-01-31 : -0.16 : 38.23 | 2017-10-31 : -0.21 : 34.75 | 2017-07-31 : -0.26 : 30.73
OMCL | 2018-12-31 : 0.36 : 61.24 | 2018-09-30 : 0.33 : 71.9 | 2018-06-30 : 0.16 : 52.45 | 2018-03-31 : 0.07 : 43.4 | 2017-12-31 : 0.81 : 48.5 | 2017-09-30 : 0.2 : 51.05
XEL | 2018-12-31 : 0.42 : 48.9178 | 2018-09-30 : 0.96 : 46.5131 | 2018-06-30 : 0.52 : 44.6537 | 2018-03-31 : 0.57 : 44.0607 | 2017-12-31 : 0.37 : 46.2016 | 2017-09-30 : 0.97 : 45.1008
CRMT | 2019-01-31 : 1.55 : 69.96 | 2018-10-31 : 1.58 : 74.9 | 2018-07-31 : 1.53 : 64.0 | 2018-04-30 : 1.42 : 53.3 | 2018-01-31 : 1.82 : 46.1 | 2017-10-31 : 0.79 : 42.85
MANH | 2018-12-31 : 0.4 : 42.37 | 2018-09-30 : 0.43 : 54.6 | 2018-06-30 : 0.42 : 47.01 | 2018-03-31 : 0.33 : 41.88 | 2017-12-31 : 0.35 : 49.54 | 2017-09-30 : 0.47 : 41.57
NVO | 2018-12-31 : 0.5397 : 45.3838 | 2018-09-30 : 0.5832 : 46.4379 | 2018-06-30 : 0.6826 : 44.9934 | 2018-03-31 : 0.7259 : 48.0469 | 2017-12-31 : 0.5317 : 51.5014 | 2017-09-30 : 0.6258 : 46.2045
HLG | 2015-12-31 : 0.3176 : 9.8 | 2015-09-30 : -0.2318 : 9.7601
MTX | 2018-12-31 : 1.21 : 51.2959 | 2018-09-30 : 1.18 : 67.4812 | 2018-06-30 : 1.24 : 75.1627 | 2018-03-31 : 1.12 : 66.7373 | 2017-12-31 : 2.13 : 68.5822 | 2017-09-30 : 1.17 : 70.3263
DK | 2018-12-31 : 1.39 : 32.2685 | 2018-09-30 : 2.03 : 41.837 | 2018-06-30 : 0.89 : 49.2186 | 2018-03-31 : -0.43 : 39.7379 | 2017-12-31 : 2.87 : 33.9306 | 2017-09-30 : 1.29 : 25.828
Y | 2018-12-31 : -46.93 : 623.32 | 2018-09-30 : 19.07 : 652.53 | 2018-06-30 : 19.44 : 574.97 | 2018-03-31 : 11.04 : 614.44 | 2017-12-31 : 9.95 : 586.0524 | 2017-09-30 : -20.9 : 544.681
TX | 2018-12-31 : 1.786 : 27.1 | 2018-09-30 : 2.5 : 30.29 | 2018-06-30 : 1.7 : 34.82 | 2018-03-31 : 1.9 : 31.6225 | 2017-12-31 : 0.9 : 30.7466 | 2017-09-30 : 1.0 : 30.1042
CLNC | 2018-12-31 : -1.05 : 15.3795 | 2018-09-30 : -0.42 : 20.908 | 2018-06-30 : 0.12 : 19.3044 | 2018-03-31 : -0.05 : 17.2566
CUZ | 2018-12-31 : 0.05 : 7.7753 | 2018-09-30 : 0.05 : 8.6851 | 2018-06-30 : 0.05 : 9.4031 | 2018-03-31 : 0.04 : 8.36 | 2017-12-31 : 0.07 : 8.9089 | 2017-09-30 : 0.03 : 8.9381
VEDL | 2018-12-31 : 0.2345 : 11.4151 | 2018-09-30 : -0.1762 : 11.6521 | 2018-06-30 : 0.2458 : 12.3804 | 2018-03-31 : -0.7397 : 15.9943 | 2017-12-31 : 0.3413 : 17.6811 | 2017-09-30 : 0.3422 : 16.4333
BMCH | 2018-12-31 : 0.42 : 15.48 | 2018-09-30 : 0.53 : 18.65 | 2018-06-30 : 0.6 : 20.85 | 2018-03-31 : 0.23 : 19.55 | 2017-12-31 : 0.26 : 25.3 | 2017-09-30 : 0.27 : 21.35
ARGX | 2018-06-30 : -0.0897 : 82.86 | 2018-03-31 : -0.6694 : 80.44 | 2017-12-31 : -0.6208 : 63.14 | 2017-09-30 : -0.2737 : 22.61 | 2017-06-30 : 0.0417 : 21.21 | 2017-03-31 : -0.4451 : 0.0
ODFL | 2018-12-31 : 1.95 : 123.3487 | 2018-09-30 : 2.12 : 160.914 | 2018-06-30 : 1.99 : 148.5153 | 2018-03-31 : 1.33 : 146.4078 | 2017-12-31 : 2.39 : 130.924 | 2017-09-30 : 1.24 : 109.5002
CHDN | 2018-12-31 : 0.3133 : 81.3133 | 2018-09-30 : 1.373 : 92.3801 | 2018-06-30 : 2.517 : 98.6342 | 2018-03-31 : 4.183 : 81.1861 | 2017-12-31 : 0.8133 : 77.4104 | 2017-09-30 : 0.36 : 68.1246
PLYA | 2018-12-31 : -0.12 : 7.19 | 2018-09-30 : -0.04 : 9.63 | 2018-06-30 : 0.14 : 10.8 | 2018-03-31 : 0.2 : 10.22 | 2017-12-31 : -0.12 : 10.79 | 2017-09-30 : -0.05 : 10.43
EEFT | 2018-12-31 : 1.09 : 102.38 | 2018-09-30 : 1.89 : 100.22 | 2018-06-30 : 0.82 : 83.77 | 2018-03-31 : 0.49 : 78.92 | 2017-12-31 : -0.44 : 84.27 | 2017-09-30 : 1.8 : 94.79
SPGI | 2018-12-31 : 2.03 : 169.4603 | 2018-09-30 : 1.95 : 194.2894 | 2018-06-30 : 1.82 : 202.2417 | 2018-03-31 : 1.93 : 189.0413 | 2017-12-31 : 1.03 : 167.164 | 2017-09-30 : 1.61 : 153.8614
VEON | 2018-06-30 : -0.08 : 2.1769 | 2018-03-31 : -0.06 : 2.4147 | 2017-12-31 : -0.19 : 3.3644 | 2017-09-30 : 0.07 : 3.6623 | 2017-06-30 : -0.16 : 3.3557 | 2017-03-31 : -0.0029 : 3.5016
EPZM | 2018-12-31 : -0.27 : 6.16 | 2018-09-30 : -0.54 : 10.6 | 2018-06-30 : -0.42 : 13.55 | 2018-03-31 : -0.49 : 17.75 | 2017-12-31 : -0.51 : 12.55 | 2017-09-30 : -0.63 : 19.05
CPRT | 2019-01-31 : 0.55 : 50.63 | 2018-10-31 : 0.47 : 48.91 | 2018-07-31 : 0.45 : 57.39 | 2018-04-30 : 0.52 : 51.08 | 2018-01-31 : 0.43 : 44.07 | 2017-10-31 : 0.32 : 36.29
RDNT | 2018-09-30 : 0.1 : 15.05 | 2018-06-30 : 0.11 : 15.0 | 2018-03-31 : -0.15 : 14.4 | 2017-12-31 : -0.1589 : 10.1 | 2017-09-30 : 0.07 : 11.55 | 2017-06-30 : 0.11 : 7.75
ARES | 2018-12-31 : 0.05 : 17.5446 | 2018-09-30 : 0.09 : 22.8928 | 2018-06-30 : -0.2 : 20.1542 | 2018-03-31 : 0.28 : 20.467 | 2017-12-31 : 0.4 : 18.8106 | 2017-09-30 : 0.26 : 17.1583
GD | 2018-12-31 : 3.06 : 155.3749 | 2018-09-30 : 2.85 : 201.4156 | 2018-06-30 : 2.62 : 182.5019 | 2018-03-31 : 2.65 : 215.3391 | 2017-12-31 : 2.11 : 197.5295 | 2017-09-30 : 2.52 : 198.8042
BRC | 2019-01-31 : 0.55 : 44.5096 | 2018-10-31 : 0.58 : 39.9232 | 2018-07-31 : 0.66 : 37.7112 | 2018-04-30 : 0.49 : 35.6966 | 2018-01-31 : 0.08 : 37.303 | 2017-10-31 : 0.49 : 36.9074
JCI | 2018-12-31 : 0.39 : 29.4359 | 2018-09-30 : 0.8277 : 34.4662 | 2018-06-30 : 0.7768 : 32.7107 | 2018-03-31 : 0.47 : 34.2001 | 2017-12-31 : 0.25 : 36.7258 | 2017-09-30 : 0.93 : 38.5568
ATO | 2018-12-31 : 1.38 : 92.229 | 2018-09-30 : 0.34 : 92.9108 | 2018-06-30 : 0.64 : 88.7114 | 2018-03-31 : 1.6 : 82.434 | 2017-12-31 : 2.89 : 83.5445 | 2017-09-30 : 0.33 : 81.1066
CORT | 2018-12-31 : 0.18 : 13.36 | 2018-09-30 : 0.14 : 14.02 | 2018-06-30 : 0.14 : 15.72 | 2018-03-31 : 0.14 : 16.45 | 2017-12-31 : 0.79 : 18.06 | 2017-09-30 : 0.11 : 19.3
SLB | 2018-12-31 : 0.38 : 35.6671 | 2018-09-30 : 0.46 : 59.5725 | 2018-06-30 : 0.31 : 65.0285 | 2018-03-31 : 0.38 : 62.3907 | 2017-12-31 : -1.62 : 64.4496 | 2017-09-30 : 0.39 : 66.1998
MEI | 2018-10-31 : 0.39 : 29.3625 | 2018-07-31 : 0.63 : 38.7932 | 2018-04-30 : 0.98 : 39.3281 | 2018-01-31 : -0.65 : 40.1506 | 2017-10-31 : 0.64 : 45.9732 | 2017-07-31 : 0.55 : 38.8858
SBAC | 2018-12-31 : 0.49 : 161.89 | 2018-09-30 : 0.14 : 160.63 | 2018-06-30 : -0.5 : 165.12 | 2018-03-31 : 0.27 : 170.92 | 2017-12-31 : 0.06 : 163.36 | 2017-09-30 : 0.41 : 144.05
JAG | 2018-12-31 : 0.88 : 9.12 | 2018-09-30 : -0.12 : 13.83 | 2018-06-30 : 0.21 : 13.02 | 2018-03-31 : -0.18 : 14.13 | 2017-12-31 : 0.06 : 15.78 | 2017-09-30 : -0.07 : 13.66
RVI | 2018-12-31 : 0.1576 : 25.59 | 2018-09-30 : 0.3224 : 31.1798 | 2018-06-30 : -1.616 : 29.8063 | 2018-03-31 : -7.816 : 0.0 | 2017-03-31 : -0.6998 : 0.0
